"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2026,"Georgetown",49.6452103395844,258,15.7594833667987,119,32.5403568394223,105,37.2529143436391,126
2026,"Georgia",54.6018121125417,55,14.29260012155,32,35.1602023608769,48,36.9575584167859,134
2026,"Georgia Southern",51.39545884579,178,14.6393372517429,48,28.7901990811639,238,39.6404919583728,63
2026,"Georgia St.",44.1867124856816,362,15.9282744972638,131,27.6991150442478,277,37.1706758304696,129
2026,"Georgia Tech",50,235,18.6241676623865,307,29.94555353902,202,33.3153055705787,230
2026,"Gonzaga",56.2619502868069,22,13.6792452830189,15,34.8017621145374,53,31.1185468451243,281
2026,"Grambling St.",48.8073941562314,294,21.2112754674853,357,30.2912621359223,190,41.1449016100179,48
2026,"Grand Canyon",51.6776677667767,166,17.6416179755003,247,31.3390313390313,152,39.4939493949395,69
2026,"Green Bay",54.8977061376317,44,15.9726042638941,135,25.0825082508251,341,41.5995040297582,41
2026,"Hampton",45.684086905461,356,17.0371623102893,206,32.8840970350404,94,39.2248972401644,75
2026,"Harvard",53.1901041666667,96,17.431116749869,232,26.8292682926829,304,25.7161458333333,360
2026,"Hawaii",51.9759450171821,150,18.9371848090844,317,31.4009661835749,149,42.4398625429553,29
2026,"High Point",54.7179757511861,48,13.039898027095,5,32.0720720720721,122,42.9098576700053,22
2026,"Hofstra",51.4721627408994,177,16.1501009381309,149,34.8837209302326,51,32.4946466809422,250
2026,"Holy Cross",49.7939964685109,247,15.296554598159,83,21.8595450049456,357,31.489111241907,269
2026,"Houston",52.1210676835081,141,13.0487295549209,6,35.8381502890173,30,26.930409914204,352
2026,"Houston Christian",49.7183979974969,250,18.8546811511143,314,29.8896690070211,204,35.982478097622,156
2026,"Howard",50.6161429451633,212,19.8135342826284,343,36.6182572614108,21,44.177449168207,11
2026,"IU Indy",52.2018802572984,135,15.8585137073152,123,28.6719437115215,243,21.6724393864424,365
2026,"Idaho",51.8957345971564,151,15.0125854009349,63,28.8946910356832,237,34.8077935755661,188
2026,"Idaho St.",51.8496420047733,155,16.9881875139298,203,32.7800829875519,97,37.9474940334129,107
2026,"Illinois",55.0655241935484,39,13.2427252134518,10,38.7155963302752,3,32.9133064516129,239
2026,"Illinois Chicago",49.6810207336523,255,17.5618053719816,242,36.4924712134632,22,36.4699627857523,142
2026,"Illinois St.",53.5934868051656,83,16.8276943919569,186,28.6407766990291,246,31.8360471645143,262
2026,"Incarnate Word",50.2212389380531,227,17.1500355016658,216,32.1243523316062,120,34.007585335019,212
2026,"Indiana",56.1070831009481,25,15.0711532330522,68,26.8641470888662,301,34.9693251533742,180
2026,"Indiana St.",52.8612716763006,111,19.5976506718768,339,26.2230919765166,317,27.4566473988439,348
