"Season","TeamName","FG2Pct","RankFG2Pct","FG3Pct","RankFG3Pct","FTPct","RankFTPct","BlockPct","RankBlockPct","OppFG2Pct","RankOppFG2Pct","OppFG3Pct","RankOppFG3Pct","OppFTPct","RankOppFTPct","OppBlockPct","RankOppBlockPct","FG3Rate","RankFG3Rate","OppFG3Rate","RankOppFG3Rate","ARate","RankARate","OppARate","RankOppARate","StlRate","RankStlRate","OppStlRate","RankOppStlRate","DFP","NSTRate","RankNSTRate","OppNSTRate","RankOppNSTRate"
2026,"Cal Baptist",47.6656626506024,318,33.7042925278219,190,71.8528995756719,213,7.45682888540031,294,47.2527472527473,34,29.7297297297297,6,71.8614718614719,153,9.63855421686747,204,32.1410321921308,328,31.7256162915327,8,40.3550295857988,361,46.0154241645244,34,0.0804087072412261,296,0.0999555752998667,240,NULL,8.12972012438916,287,9.10706352732119,18
2026,"Cal Poly",53.7117903930131,96,33.0383480825959,230,78.5185185185185,13,5.66356720202874,350,55.0295857988166,310,34.6813725490196,229,72.4340175953079,184,11.353711790393,323,52.6125193998965,5,40.8204102051026,234,49.5169082125604,254,52.4625267665953,183,0.0836047143769496,265,0.0945831112143268,186,NULL,10.4294769955084,364,7.85377619904678,99
2026,"Cal St. Bakersfield",46.5654952076677,340,29.0196078431373,353,73.7903225806452,144,13.5948905109489,18,54.014598540146,276,36.039886039886,306,72.8813559322034,216,9.10543130990415,153,28.94438138479,356,39.0433815350389,169,44.5964432284542,339,54.0828402366864,225,0.101888026435812,124,0.104182801805988,278,NULL,8.4447733622475,322,7.7104452437912,118
2026,"Cal St. Fullerton",51.4209591474245,199,34.192037470726,165,71.5620827770361,220,8.62068965517241,225,57.088122605364,343,34.0354767184036,187,75.254730713246,325,8.52575488454707,106,43.1313131313131,107,46.3514902363823,347,55.2238805970149,106,59.6899224806202,334,0.104781429251827,102,0.0815887018284981,47,NULL,7.04064939636785,166,8.98718187654014,20
2026,"California",50.533462657614,233,36.2808842652796,45,77.3809523809524,25,9.00649953574745,200,51.9034354688951,190,30.9210526315789,35,65.7894736842105,1,11.1542192046557,314,42.7222222222222,122,41.3718018508438,251,53.75,138,55.4156171284635,267,0.0817155651993259,285,0.0757138570208444,20,NULL,7.43288474411948,212,7.89455460400268,91
2026,"Campbell",51.1587982832618,208,32.258064516129,267,72.4782067247821,188,3.67534456355283,364,54.2113323124043,283,35.4838709677419,278,74.2028985507246,274,10.4721030042918,271,36.9247428262047,232,29.9356223175966,4,44.8529411764706,336,49.7792494481236,112,0.0928327949700692,189,0.097295910112861,221,NULL,7.85508265131355,254,7.67655804560188,126
2026,"Canisius",43.9795918367347,360,33.28125,212,71.9056974459725,211,8.45986984815618,233,54.3383947939262,286,33.0110497237569,123,72.8842832469775,217,9.69387755102041,215,39.5061728395062,181,43.9854191980559,320,55.4347826086956,103,56.4864864864865,294,0.074823262294236,331,0.105268589710511,285,NULL,9.08199597502451,345,8.51437122658548,38
2026,"Central Arkansas",54.7452547452547,65,35.4736842105263,88,70.7236842105263,245,6.81818181818182,319,57.2727272727273,347,35.202492211838,260,73.2851985559567,238,10.6893106893107,284,48.6929779600205,21,52.2517634291915,364,57.9661016949153,57,62.2775800711744,356,0.121051636088519,23,0.0912337698461265,136,NULL,6.27510319429455,71,6.94266736390036,219
2026,"Central Connecticut",50.5440158259149,231,35.7933579335793,72,76.701030927835,38,10.8910891089109,94,50.2970297029703,114,33.3843797856049,145,77.1812080536913,358,6.52818991097923,11,34.900193174501,276,39.2663860493085,179,50.9219858156028,219,53.9944903581267,224,0.082317987297953,278,0.0964919453757462,208,NULL,6.59634202851146,103,5.72409845449342,344
2026,"Central Michigan",52.2415370539799,161,33.8652482269504,184,69.6737044145873,277,11.5758754863813,63,54.3774319066148,288,35.5140186915888,282,69.1244239631336,25,8.78316559926807,134,34.0374170187085,292,38.4431137724551,151,54.8556430446194,117,57.9415501905972,316,0.0898377368965604,216,0.111035405153052,328,NULL,7.01541878012466,165,7.97436091553739,78
2026,"Charleston",53.4121929026388,111,30.576070901034,330,73.6338797814208,150,12.9294755877034,26,49.5479204339964,84,32.5554259043174,91,69.7265625,47,8.6442220200182,115,38.1193693693694,213,43.6576668364748,313,52.6448362720403,172,53.2043530834341,207,0.0820075446941119,283,0.0927856791396237,157,NULL,6.51374212141803,92,6.51374212141803,276
