"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2026,"South Dakota",54.5403899721448,319,15.8596374600838,232,30.2685950413223,174,30.974930362117,84
2026,"South Dakota St.",51.8252543387193,206,14.5157517401832,322,25.1,11,34.4703770197487,163
2026,"South Florida",48.668407310705,54,18.8196611379405,56,31.8663406682967,248,38.9033942558747,280
2026,"Southeast Missouri",48.8036809815951,61,18.0949271275491,96,28.2388663967611,80,47.9754601226994,360
2026,"Southeastern Louisiana",52.3659305993691,234,19.069417484936,49,31.4225053078556,222,41.198738170347,313
2026,"Southern",53.1879194630872,273,18.6029912003837,67,31.2800769971126,216,42.8970917225951,337
2026,"Southern Illinois",49.0120746432492,71,18.5060373090851,73,27.2968197879859,48,31.4489571899012,93
2026,"Southern Indiana",49.3983152827918,81,16.4471770205008,191,33.7972166998012,315,36.1612515042118,210
2026,"Southern Miss",51.3535462912832,181,17.7593414784328,114,28.7839020122485,97,43.6383324309691,342
2026,"Southern Utah",53.2485110990796,276,14.7758789831289,303,33.5870599429115,310,29.8321602598809,56
2026,"St. Bonaventure",53.2908704883227,278,17.1017252033335,147,29.8357664233577,150,33.9171974522293,147
2026,"St. John's",47.358024691358,27,19.3974411886092,37,30.2008032128514,172,31.7530864197531,97
2026,"St. Thomas",50.8503401360544,149,17.076131084418,152,27.0531400966184,42,30.3854875283447,69
2026,"Stanford",51.1707595659623,172,18.3047417559674,84,30.0583657587549,162,40.3198172472873,304
2026,"Stephen F. Austin",47.9574223245109,40,17.6298584361437,119,28.5578747628083,90,29.9769850402762,58
2026,"Stetson",55.2688172043011,338,15.141478186808,276,31.840311587147,247,30.4301075268817,70
2026,"Stonehill",47.7897574123989,37,13.3543983068531,348,27.1216097987752,43,30.2964959568733,65
2026,"Stony Brook",50.6697728596389,140,17.1442020637457,142,32.3529411764706,275,35.4105998835178,190
2026,"Syracuse",50.2609603340292,118,17.4073257713197,127,33.59375,311,32.5678496868476,113
2026,"TCU",51.015625,164,19.6534837090037,31,29.1139240506329,115,30.3645833333333,67
2026,"Tarleton St.",53.5833891493637,285,23.3844764210711,3,35.1351351351351,341,47.6892163429337,359
2026,"Temple",50.6609195402299,139,15.5340760358611,252,30.3381642512077,180,35.5172413793103,195
2026,"Tennessee",47.7032734952482,36,16.2999003523851,204,27.9012345679012,64,36.2196409714889,214
2026,"Tennessee Martin",46.144578313253,11,20.0346075192701,25,32.0255474452555,256,35.8433734939759,204
2026,"Tennessee St.",51.2368583797155,176,20.0481740103647,24,29.8568507157464,151,41.6202844774273,317
2026,"Tennessee Tech",51.5196662693683,188,15.0631554172442,284,30.7456588355465,192,31.2872467222884,87
2026,"Texas",51.1686143572621,171,13.3906440456542,346,26.9230769230769,37,40.6789092932666,307
2026,"Texas A&M",50.7549068948163,143,18.2716647107425,86,32.5062034739454,284,35.5812783090086,197
2026,"Texas A&M Corpus Chris",50.0660938532716,107,19.0238055344323,52,28.7671232876712,95,46.3317911434237,353
2026,"Texas Southern",52.5258673158856,238,16.4023037781216,196,31.1557788944724,209,44.0657334144857,345
2026,"Texas St.",52.0327669902913,215,18.5917939246421,69,28.4708249496982,85,39.0776699029126,287
2026,"Texas Tech",49.4282744282744,82,14.7076510712874,309,30.0945829750645,164,31.6008316008316,96
2026,"The Citadel",57.54662004662,361,14.7296206618241,306,31.3868613138686,220,33.2750582750583,136
2026,"Toledo",54.3801229508197,312,17.8655806313705,108,33.5437330928765,309,26.5881147540984,19
2026,"Towson",48.5099337748344,51,15.1655532257278,274,29.0811775200714,113,29.3046357615894,51
2026,"Troy",50.0798296966472,108,16.895459345301,164,31.6344463971881,233,32.1447578499202,105
2026,"Tulane",50.6896551724138,141,17.1171325379572,145,35.8326068003487,352,38.0901856763926,264
2026,"Tulsa",49.9194847020934,93,15.5251353801102,253,28.9752650176678,102,31.9377348362856,99
2026,"UAB",50.0261917234154,101,16.1220931549034,218,27.6558384547849,55,28.6537454164484,39
2026,"UC Davis",51.7425519955031,199,19.7563015305521,30,30.5372290292177,183,39.1231028667791,288
2026,"UC Irvine",45.4365079365079,6,18.4963515618595,74,31.5467075038285,230,26.7857142857143,20
2026,"UC Riverside",52.658371040724,250,15.481237795331,255,30,157,40.893665158371,311
2026,"UC San Diego",48.4317825405123,48,16.7997580834836,170,27.0382695507488,41,29.273392577104,50
2026,"UC Santa Barbara",52.5814382298709,243,16.8116508650181,168,25.5406797116375,14,42.4093423478795,330
2026,"UCF",52.3722627737226,235,15.8014287125128,238,28.5328532853285,88,35.245046923879,183
2026,"UCLA",50.4471330878485,130,18.106859245732,94,32.413178984862,279,34.6659652814308,169
2026,"UMBC",49.152063312606,75,15.1851782702588,272,25.6983240223464,15,25.1554550593556,8
2026,"UMass Lowell",53.5068493150685,284,14.1794204827294,329,29.3542074363992,129,28.3287671232877,34
2026,"UNC Asheville",51.2874251497006,178,15.4755562320826,257,31.3313313313313,217,38.7425149700599,275
2026,"UNC Greensboro",56.2436028659161,347,13.6539533940551,343,29.0528233151184,109,30.603889457523,73
2026,"UNC Wilmington",47.2367655613729,25,14.9515772781333,293,26.6480965645311,26,31.7626527050611,98
2026,"UNLV",52.5773195876289,242,17.3299417411996,131,31.5315315315315,229,45.2523060227889,350
2026,"USC",49.7420020639835,90,16.3447085676112,201,32.2212467076383,268,33.3849329205366,137
2026,"USC Upstate",50.9565217391304,158,16.3943451743734,197,31.4065510597303,221,36,208
2026,"UT Arlington",47.4468085106383,32,18.0244865621015,99,30.0970873786408,166,40.8510638297872,310
2026,"UT Rio Grande Valley",47.817571348629,39,16.2548998453627,209,32.1616871704745,264,38.9479574706212,281
2026,"UTEP",51.5339425587467,189,17.9672834540091,102,32.7991452991453,297,41.9712793733681,321
2026,"UTSA",53.2584269662921,277,14.671933514595,313,38.7189292543021,363,33.2584269662921,135
2026,"Utah",53.9325842696629,298,13.3117570032536,349,31.5789473684211,231,29.9284984678243,57
2026,"Utah St.",49.590387766248,85,20.5891774270156,16,32.2183098591549,267,38.8858547241944,279
2026,"Utah Tech",50.86887835703,150,16.8914631191517,165,34.4796380090498,326,33.0173775671406,128
2026,"Utah Valley",49.0424895272292,73,21.2137390994839,10,31.3592233009709,218,39.2579293836026,291
2026,"VCU",48.8211173757048,62,17.2197700397798,137,30.1415487094088,169,33.1112250128139,133
2026,"VMI",56.9532602423543,357,15.6670621706791,246,37.2448979591837,360,34.6220427005193,167
2026,"Valparaiso",50.5479452054795,133,16.9181209298014,163,30.0362976406534,160,35.0684931506849,177
2026,"Vanderbilt",48.2936918304033,46,18.0063489367124,100,31.9095477386935,249,41.416752843847,316
2026,"Vermont",50.4057971014493,125,14.7674014407806,304,22.9831144465291,2,36.4057971014493,225
2026,"Villanova",51.2792596624932,177,18.7342743083601,61,31.7843866171004,243,28.9058247142079,44
2026,"Virginia",45.3257086026852,5,15.5870093782563,249,29.2212798766384,124,33.0183988065639,129
2026,"Virginia Tech",50.8474576271186,148,17.2299017112425,135,32.564330079858,287,28.7621982537237,42
2026,"Wagner",50.4153354632588,128,14.9414167472858,295,29.5525494276795,137,40.7667731629393,308
2026,"Wake Forest",52.0051413881748,212,17.8462699032788,110,32.9225352112676,299,36.2467866323907,216
2026,"Washington",50.1515151515151,113,14.3662964921558,326,28.5347043701799,89,31.010101010101,85
2026,"Washington St.",52.6358695652174,247,14.5535374806236,317,28.1904761904762,76,33.0434782608696,130
2026,"Weber St.",54.4831524842947,317,16.258151165462,208,27.6723276723277,59,36.3792118789263,222
2026,"West Georgia",53.438713255685,281,14.6858724722001,310,29.0135396518375,105,36.8829728230727,232
2026,"West Virginia",48.2690124858116,45,18.1045720079177,95,29.0055248618785,104,29.1713961407491,49
2026,"Western Carolina",54.9190161967607,327,14.5302547770701,319,26.2939958592133,23,37.7924415116977,255
2026,"Western Illinois",54.1717049576784,304,14.8971856469314,297,34.8115299334812,335,34.8246674727932,171
2026,"Western Kentucky",51.1661807580175,169,17.1974856250692,138,29.5246800731261,135,46.8221574344023,357
2026,"Western Michigan",54.3554006968641,310,13.380754594971,347,29.0731707317073,111,37.5145180023229,251
2026,"Wichita St.",47.4372955288986,30,15.9842501230459,227,29.2640692640693,126,34.4601962922574,162
2026,"William & Mary",51.8518518518519,207,19.0296034932915,51,31.4697926059513,225,35.5119825708061,193
2026,"Winthrop",51.4457174031642,185,16.674137158225,175,27.6690391459075,58,39.0070921985816,284
2026,"Wisconsin",51.3304305757136,179,14.4797903797788,323,28.174936921783,75,30.4789550072569,71
2026,"Wofford",53.8284398388025,294,14.9489164462349,294,28.955223880597,101,36.8451352907311,230
2026,"Wright St.",52.0844468198824,219,16.5102850956333,184,29.182156133829,122,33.5114911811865,140
2026,"Wyoming",52.2045315370484,223,16.6742531324118,174,27.4647887323944,51,48.4384568279241,361
2026,"Xavier",54.1420118343195,303,15.5005200276644,254,29.535495179667,136,32.5936883629191,115
2026,"Yale",51.8245838668374,205,16.3333799468606,202,29.1347207009858,118,27.2087067861716,23
2026,"Youngstown St.",52.2699757869249,230,17.8199360534598,112,30.7127882599581,190,35.956416464891,207
